"sampleobscore_id";"sampleobscore_key";"varname";"sort";"vartype_key";"datatype_key";"relatedvarnames";"vartypedetail_key";"label_en";"name_en";"label_nl";"name_nl";"zeroallowed";"significantdecimals";"formula";"samplegroup_key";"unit_key";"extensions";"sampleobsprop_id"
29954;"sumohoxomehp";"sumohoxomehp";100110;"derived";"decimal";"oxomehp;ohmehp";"derived formula";"";"oxomehp + ohmehp";"";"oxomehp + ohmehp";;;"oxomehp [ng/g] + ohmehp [ng/g]";"nail";"ng/g";"mol;";"54694"
29955;"sumhfluo";"sumhfluo";110204;"derived";"decimal";"twohfluo;threehfluo;ninehfluo";"derived formula";"";"twohfluo + threehfluo + ninehfluo";"";"twohfluo + threehfluo + ninehfluo";0;;"twohfluo [µg/L] + threehfluo [µg/L] + ninehfluo [µg/L]";"urine";"µg/L";"mol;crt;sg";"54674"
29956;"sumhmwphthal";"sumhmwphthal";100104;"derived";"decimal";"oxomehp;ohmehp;mehp;cxmepp;mbzp";"derived formula";"";"Calculated sum of metabolites for high molecular weight phthalates";"";"Berekende som van metabolieten voor ftalaten met een hoog molecuulgewicht";;;"oxomehp [ng/g] + ohmehp [ng/g] + mehp [ng/g] + cxmepp [ng/g] + mbzp [ng/g]";"nail";"ng/g";"mol;";"54676"
29956;"sumhmwphthal";"sumhmwphthal";100104;"derived";"decimal";"oxomehp;ohmehp;mehp;cxmepp;mbzp";"derived formula";"";"Calculated sum of metabolites for high molecular weight phthalates";"";"Berekende som van metabolieten voor ftalaten met een hoog molecuulgewicht";;;"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L] + cxmepp [µg/L] + mbzp [µg/L]";"urine";"µg/L";"mol;crt;sg";"54675"
29957;"sumpba";"sumpba";130004;"derived";"decimal";"threepba;fpba";"derived formula";"";"threepba + fpba";"";"threepba + fpba";;;"threepba [µg/L] + fpba [µg/L]";"blood";"µg/L";"mol;";"54699"
29957;"sumpba";"sumpba";130004;"derived";"decimal";"threepba;fpba";"derived formula";"";"threepba + fpba";"";"threepba + fpba";;;"threepba [µg/L] + fpba [µg/L]";"urine";"µg/L";"mol;crt;sg";"54698"
29958;"sumhphetwo";"sumhphetwo";110206;"derived";"decimal";"onehphe;twohphe;threehphe;fourhphe";"derived formula";"";"onehphe + twohphe + threehphe + fourhphe";"";"onehphe + twohphe + threehphe + fourhphe";0;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L]";"urine";"µg/L";"mol;crt;sg";"54678"
29959;"sumlbfourpfas";"sumlbfourpfas";10650;"derived";"decimal";"lbpfoa;lbpfna;lbpfhxs;lbpfos";"derived formula";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";;;"lbpfoa [µg/L] + lbpfna [µg/L] + lbpfhxs [µg/L]s + lbpfos [µg/L]";"urine";"µg/L";"crt;sg";"54679"
29959;"sumlbfourpfas";"sumlbfourpfas";10650;"derived";"decimal";"lbpfoa;lbpfna;lbpfhxs;lbpfos";"derived formula";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";;;"lbpfoa [µg/L] + lbpfna [µg/L] + lbpfhxs [µg/L]s + lbpfos [µg/L]";"blood";"µg/L";"";"54680"
29960;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"blood";"µg/L";"mol;";"54705"
29960;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"cord blood";"µg/L";"mol;";"54706"
29960;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"urine";"µg/L";"mol;crt;sg";"54704"
29961;"summidp";"summidp";100106;"derived";"decimal";"ohmidp;cxmidp";"derived formula";"";"ohmidp + cxmidp";"";"ohmidp + cxmidp";;;"ohmidp [ng/g] + cxmidp [ng/g]";"nail";"ng/g";"mol;";"54684"
29961;"summidp";"summidp";100106;"derived";"decimal";"ohmidp;cxmidp";"derived formula";"";"ohmidp + cxmidp";"";"ohmidp + cxmidp";;;"ohmidp [µg/L] + cxmidp [µg/L]";"urine";"µg/L";"mol;crt;sg";"54683"
29962;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"mol;";"54713"
29962;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"mol;crt;sg";"54711"
29962;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"mol;";"54714"
29962;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"mol;";"54712"
29963;"summinp";"summinp";100107;"derived";"decimal";"mhnp;mcop";"derived formula";"";"mhnp + mcop";"";"mhnp + mcop";;;"mhnp [µg/L] + mcop [µg/L]";"urine";"µg/L";"mol;crt;sg";"54686"
29963;"summinp";"summinp";100107;"derived";"decimal";"mhnp;mcop";"derived formula";"";"mhnp + mcop";"";"mhnp + mcop";;;"mhnp [ng/g] + mcop [ng/g]";"nail";"ng/g";"mol;";"54687"
29964;"sumohcxmehp";"sumohcxmehp";100108;"derived";"decimal";"ohmehp;cxmepp";"derived formula";"";"ohmehp + cxmepp";"";"ohmehp + cxmepp";;;"ohmehp [µg/L] + cxmepp [µg/L]";"urine";"µg/L";"mol;crt;sg";"54688"
29964;"sumohcxmehp";"sumohcxmehp";100108;"derived";"decimal";"ohmehp;cxmepp";"derived formula";"";"ohmehp + cxmepp";"";"ohmehp + cxmepp";;;"ohmehp [ng/g] + cxmepp [ng/g]";"nail";"ng/g";"mol;";"54689"
29965;"sumohnap";"sumohnap";110207;"derived";"decimal";"oneohnap;twoohnap";"derived formula";"";"oneohnap + twoohnap";"";"oneohnap + twoohnap";0;;"oneohnap [µg/L] + twoohnap [µg/L]";"urine";"µg/L";"mol;crt;sg";"54690"
29966;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"mol;";"54709"
29966;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"mol;crt;sg";"54707"
29966;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"mol;";"54710"
29966;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"mol;";"54708"
29967;"sumohoxomehptwo";"sumohoxomehptwo";100111;"derived";"decimal";"oxomehp;ohmehp;mehp";"derived formula";"";"oxomehp + ohmehp + mehp";"";"oxomehp + ohmehp + mehp";;;"oxomehp [ng/g] + ohmehp [ng/g] + mehp [ng/g]";"nail";"ng/g";"mol;";"54696"
29967;"sumohoxomehptwo";"sumohoxomehptwo";100111;"derived";"decimal";"oxomehp;ohmehp;mehp";"derived formula";"";"oxomehp + ohmehp + mehp";"";"oxomehp + ohmehp + mehp";;;"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L]";"urine";"µg/L";"mol;crt;sg";"54695"
29968;"sumoneninehphe";"sumoneninehphe";110244;"derived";"decimal";"onehphe;ninehphe";"derived formula";"1+9-OH-Phenanthrene";"Sum of 1- and 9-hydroxyphenanthrene";"1+9-OH-Phenanthrene";"Som van 1- and 9-hydroxyphenanthrene";0;;"onehphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"mol;crt;sg";"54697"
29969;"sumtwothreehfluo";"sumtwothreehfluo";110215;"derived";"decimal";"twohfluo;threehfluo";"derived formula";"2+3-OH-Fluorene";"Sum of 2- and 3-hydroxyfluorene";"2+3-OH-Fluorene";"Som van 2- en 3-hydroxyfluorene";0;;"twohfluo [µg/L] + threehfluo [µg/L]";"urine";"µg/L";"mol;crt;sg";"54715"
29970;"sumuslb7pfas";"sumuslb7pfas";10653;"derived";"decimal";"mepfosaa;pfhxs;lbpfoa;pfda;pfunda;lbpfos;pfna";"derived formula";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";;;"mepfosaa [µg/L] + pfhxs [µg/L] + lbpfoa [µg/L] + pfda [µg/L] + pfunda [µg/L] + lbpfos [µg/L] + pfna [µg/L]";"blood";"µg/L";"";"54717"
29970;"sumuslb7pfas";"sumuslb7pfas";10653;"derived";"decimal";"mepfosaa;pfhxs;lbpfoa;pfda;pfunda;lbpfos;pfna";"derived formula";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";;;"mepfosaa [µg/L] + pfhxs [µg/L] + lbpfoa [µg/L] + pfda [µg/L] + pfunda [µg/L] + lbpfos [µg/L] + pfna [µg/L]";"urine";"µg/L";"crt;sg";"54716"
29971;"sdehtm";"sdehtm";100160;"measured";"decimal";"twofourdehtm;onefourdehtm";"measured sum";"";"Measured Sum(twofourdehtm,onefourdehtm)";"";"Gemeten Som(twofourdehtm,onefourdehtm)";;;"twofourdehtm [µg/L] + onefourdehtm [µg/L]";"urine";"µg/L";"crt;sg";"54580"
29971;"sdehtm";"sdehtm";100160;"measured";"decimal";"twofourdehtm;onefourdehtm";"measured sum";"";"Measured Sum(twofourdehtm,onefourdehtm)";"";"Gemeten Som(twofourdehtm,onefourdehtm)";;;"twofourdehtm [ng/g] + onefourdehtm [ng/g]";"nail";"ng/g";"";"54581"
29972;"sdcca";"sdcca";13004;"measured";"decimal";"cdcca;tdcca";"measured sum";"Measured ";"Measured Sum (cis-DCCA, trans-DCCA)";"Gemeten ";"Gemeten Som (cis-DCCA, trans-DCCA)";;;"cdcca [µg/L] + tdcca [µg/L]";"urine";"µg/L";"crt;sg";"54579"
29973;"oneninehphe";"oneninehphe";11244;"measured";"decimal";"onehphe;ninehphe";"measured sum";"Measured 1+9-OH-Phenanthrene";"Measured Sum of 1- and 9-hydroxyphenanthrene";"Gemeten 1+9-OH-Phenanthrene";"Gemeten Som van 1- and 9-hydroxyphenanthrene";0;;"onehphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"crt;sg";"53954"
29974;"stwothreehfluo";"stwothreehfluo";11245;"measured";"decimal";"twohfluo;threehfluo";"measured sum";"Measured 2+3-OH-Fluorene";"Measured Sum of 2- and 3-hydroxyfluorene";"Gemeten 2+3-OH-Fluorene";"Gemeten Som van 2- en 3-hydroxyfluorene";0;;"twohfluo [µg/L] + threehfluo [µg/L]";"urine";"µg/L";"crt;sg";"54650"
29975;"fivehphe";"fivehphe";11360;"measured";"decimal";"onehphe;twohphe;threehphe;fourhphe;ninehphe";"measured sum";"Measured 1 + 2 + 3 + 4 + 9-PHEN";"Measured Sum of 1-, 2-, 3-, 4- and 9- hydroxyphenanthrenes";"Gemeten 1 + 2 + 3 + 4 + 9-PHEN";"Gemeten Som van 1-, 2-, 3-, 4- en 9-hydroxyfenantreen";0;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"crt;sg";"53265"
29975;"fivehphe";"fivehphe";11360;"measured";"decimal";"onehphe;twohphe;threehphe;fourhphe;ninehphe";"measured sum";"Measured 1 + 2 + 3 + 4 + 9-PHEN";"Measured Sum of 1-, 2-, 3-, 4- and 9- hydroxyphenanthrenes";"Gemeten 1 + 2 + 3 + 4 + 9-PHEN";"Gemeten Som van 1-, 2-, 3-, 4- en 9-hydroxyfenantreen";;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L] + ninehphe [µg/L]";"blood";"µg/L";"";"53266"
29976;"pcb196and203";"pcb196and203";15017;"measured";"decimal";"pcb196;pcb203";"measured sum";"Measured ";"Measured Sum of pcb196 and pcb203";"Gemeten ";"Gemeten Som van pcb196 en pcb203";;;"pcb196 [µg/L] + pcb203 [µg/L]";"blood";"µg/L";"lip";"54076"
29976;"pcb196and203";"pcb196and203";15017;"measured";"decimal";"pcb196;pcb203";"measured sum";"Measured ";"Measured Sum of pcb196 and pcb203";"Gemeten ";"Gemeten Som van pcb196 en pcb203";;;"pcb196 [µg/L] + pcb203 [µg/L]";"cord blood";"µg/L";"lip";"54077"
29977;"threeohfa";"threeohfa";11302;"measured";"decimal";;"measured";"3-OHFA";"3-Hydroxyfluoranthène";"";"3-Hydroxyfluorantheen";0;;"";"urine";"µg/L";"crt;sg";"54831"
29978;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"";"54723"
29978;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";0;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"crt;sg";"54721"
29978;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"";"54722"
29978;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"";"54724"
29979;"threeninebaa";"threeninebaa";11350;"measured";"decimal";"hbaa3;hbaa9";"measured sum";"Measured 3-BaA + 9-BaA";"Measured Sum of 3- and 9- hydroxybenz[a]anthracene";"Gemeten 3-BaA + 9-BaA";"Gemeten Som van 3- en 9-hydroxybenz[a]antraceen";0;;"hbaa3 [µg/L] + hbaa9 [µg/L]";"urine";"µg/L";"crt;sg";"54830"
29980;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"";"54867"
29980;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"";"54868"
29980;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";0;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"crt;sg";"54865"
29980;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"";"54866"
29981;"dcpu";"dcpu";12513;"measured";"decimal";;"measured";"";"(3,4-dichlorophenyl)urea";"DCPU";"3,4-dichlorophenylurea fungiciden";;;"";"urine";"µg/L";"crt;sg";"53054"
29981;"dcpu";"dcpu";12513;"measured";"decimal";;"measured";"";"(3,4-dichlorophenyl)urea";"DCPU";"3,4-dichlorophenylurea fungiciden";;;"";"blood";"µg/L";"";"53055"
29982;"thiamethoxam";"thiamethoxam";13029;"measured";"decimal";;"measured";"Thiamethoxam";"(NE)-N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide";"Thiamethoxam";"(NE)-N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide";;;"";"urine";"µg/L";"crt;sg";"54821"
29983;"dimetachlor";"dimetachlor";19012;"measured";"decimal";;"measured";"Dimetachlor";"(RS)-2-Chloro-N-(2-ethyl-6-methyl-phenyl)-N-(1-methoxypropan-2-yl)acetamide";"";"(RS)-2-chloor-N-(2-ethyl-6-methyl-fenyl)-N-(1-methoxypropaan-2-yl)aceetamide";;;"";"urine";"µg/L";"crt;sg";"53099"
29984;"cd8plus_perc";"cd8plus_perc";1118;"measured";"decimal";;"measured";"% CD8+";"Percentage (cytotox.) T cells";"% CD8+";"Percentage (cytotox.) T cellen";0;;"";"blood";"%";"";"52936"
29985;"cd4plus_perc";"cd4plus_perc";1117;"measured";"decimal";;"measured";"% CD4+";"Percentage (helper) T cells";"% CD4+";"Percentage (helper) T cellen";0;;"";"blood";"%";"";"52934"
29986;"sevoflurane";"sevoflurane";17002;"measured";"decimal";;"measured";"Sevoflurane";"1,1,1,3,3,3-Hexafluoro-2-(fluoromethoxy)propane";"";"1,1,1,3,3,3-hexafluor-2-(fluormethoxy)propaan";;;"";"urine";"µg/L";"crt;sg";"54591"
29987;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"breast milk";"µg/L";"lip";"52896"
29987;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"urine";"µg/L";"crt;sg";"52898"
29987;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"blood";"µg/L";"lip";"52897"
29988;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"breast milk";"µg/L";"lip";"54744"
29988;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"blood";"µg/L";"lip";"54743"
29988;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"urine";"µg/L";"crt;sg";"54742"
29989;"hpcdd";"hpcdd";15051;"measured";"decimal";;"measured";"1,2,3,4,6,7,8-HpCDD";"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin";"";"1,2,3,4,6,7,8-heptachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"53424"
29990;"pcdf131";"pcdf131";16700;"measured";"decimal";;"measured";"1,2,3,4,6,7,8-HpCDF";"1,2,3,4,6,7,8-Heptachlorodibenzofuran";"";"1,2,3,4,6,7,8-heptatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54116"
29991;"pcdf134";"pcdf134";16701;"measured";"decimal";;"measured";"1,2,3,4,7,8,9-HpCDF";"1,2,3,4,7,8,9-Heptachlorodibenzofuran";"";"1,2,3,4,7,8,9-heptatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54117"
29992;"pcdd67";"pcdd67";15053;"measured";"decimal";;"measured";"1,2,3,6,7,8-HxCDD";"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin";"";"1,2,3,4,7,8-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"54109"
29993;"pcdf118";"pcdf118";16702;"measured";"decimal";;"measured";"1,2,3,4,7,8-HxCDF";"1,2,3,4,7,8-Hexatachlorodibenzofuran";"";"1,2,3,4,7,8-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54112"
29994;"pcdd66";"pcdd66";15052;"measured";"decimal";;"measured";"1,2,3,4,7,8-HxCDD";"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin";"";"1,2,3,6,7,8-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"54108"
29995;"pcdf121";"pcdf121";16703;"measured";"decimal";;"measured";"1,2,3,6,7,8-HxCDF";"1,2,3,6,7,8-Hexatachlorodibenzofuran";"";"1,2,3,6,7,8-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54113"
29996;"pcdd70";"pcdd70";15054;"measured";"decimal";;"measured";"1,2,3,7,8,9-HxCDD";"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin";"";"1,2,3,7,8,9-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"54110"
29997;"pcdf124";"pcdf124";16704;"measured";"decimal";;"measured";"1,2,3,7,8,9-HxCDF";"1,2,3,7,8,9-Hexatachlorodibenzofuran";"";"1,2,3,7,8,9-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54114"
29998;"pecdd";"pecdd";15055;"measured";"decimal";;"measured";"1,2,3,7,8-PeCDD";"1,2,3,7,8-Pentachlorodibenzo-p-dioxin";"";"1,2,3,7,8-pentachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"54129"
29999;"pcdf94";"pcdf94";16705;"measured";"decimal";;"measured";"1,2,3,7,8-PeCDF";"1,2,3,7,8-Pentachlorodibenzofuran";"";"1,2,3,7,8-pentachloordibenzofuran";;;"";"blood";"µg/L";"lip";"54120"
30000;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"blood";"µg/L";"lip";"54736"
30000;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"breast milk";"µg/L";"lip";"54738"
30000;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"urine";"µg/L";"crt;sg";"54737"
30001;"onetwodhp";"onetwodhp";11352;"measured";"decimal";;"measured";"";"1,2-DHP";"";"1,2-DHP";0;;"";"urine";"µg/L";"crt;sg";"53956"
30002;"dihphediol";"dihphediol";11231;"measured";"decimal";;"measured";"1,2-DiPHEdiol";"1,2-Dihydrophenanthrene-1,2-diol";"";"1,2-dihydrofenantreen-1,2-diol";0;;"";"urine";"µg/L";"crt;sg";"53098"
30003;"onetwohphe";"onetwohphe";11353;"measured";"decimal";;"measured";"1,2-DHP";"1,2-Dihydroxyphenanthrene";"";"1,2-Dihydroxyfenantreen";0;;"";"urine";"µg/L";"crt;sg";"53957"
30004;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"urine";"µg/L";"crt;sg";"53157"
30004;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"breast milk";"µg/L";"lip";"53158"
30004;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"blood";"µg/L";"lip";"53156"
30005;"onefourdehtm";"onefourdehtm";10144;"measured";"decimal";;"measured";"1,4-DEHTM";"1,4-di-(2-ethylhexyl) trimellitate";"";"1,4-di-(2-ethylhexyl)trimellitaat";;;"";"nail";"ng/g";"";"53951"
30005;"onefourdehtm";"onefourdehtm";10144;"measured";"decimal";;"measured";"1,4-DEHTM";"1,4-di-(2-ethylhexyl) trimellitate";"";"1,4-di-(2-ethylhexyl)trimellitaat";;;"";"urine";"µg/L";"crt;sg";"53950"
30006;"dcpmu";"dcpmu";12512;"measured";"decimal";;"measured";"";"1-(3,4-dichlorophenyl)-3-methylurea";"DCPMU";"1-(3,4-dichlorophenyl)-3-methylurea , desmethyl diuron";;;"";"blood";"µg/L";"";"53053"
30006;"dcpmu";"dcpmu";12512;"measured";"decimal";;"measured";"";"1-(3,4-dichlorophenyl)-3-methylurea";"DCPMU";"1-(3,4-dichlorophenyl)-3-methylurea , desmethyl diuron";;;"";"urine";"µg/L";"crt;sg";"53052"
30007;"ippmu";"ippmu";19016;"measured";"decimal";;"measured";"IPPMU";"1-(4-Isopropylphenyl)-3-methylurea";"";"1-(4-isopropylfenyl)-3-methylureum";;;"";"urine";"µg/L";"crt;sg";"53458"
30008;"diohnap";"diohnap";11200;"measured";"decimal";;"measured";"1,2-NAPH";"1-,2-dihydroxynaphthalene";"";"1-,2-dihydroxynaftaleen";0;;"";"urine";"µg/L";"crt;sg";"53100"
30009;"clothianidin";"clothianidin";13032;"measured";"decimal";;"measured";"Clothianidin";"1-[(2-chloro-1,3-thiazol-5-yl)methyl]-3-methyl-2-nitroguanidine";"Clothianidin";"1-[(2-chloro-1,3-thiazol-5-yl)methyl]-3-methyl-2-nitroguanidine";;;"";"urine";"µg/L";"crt;sg";"52971"
30010;"enilconazole";"enilconazole";13034;"measured";"decimal";;"measured";"Imazalil";"1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole";"Imazalil";"1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole";;;"";"urine";"µg/L";"crt;sg";"53201"
