"sampleobscore_id";"sampleobscore_key";"varname";"sort";"vartype_key";"datatype_key";"relatedvarnames";"vartypedetail_key";"label_en";"name_en";"label_nl";"name_nl";"zeroallowed";"significantdecimals";"formula";"samplegroup_key";"unit_key";"extensions";"sampleobsprop_id"
33561;"sumohoxomehp";"sumohoxomehp";100110;"derived";"decimal";"oxomehp;ohmehp";"derived formula";"";"oxomehp + ohmehp";"";"oxomehp + ohmehp";;;"oxomehp [ng/g] + ohmehp [ng/g]";"nail";"ng/g";"mol;";"64087"
33562;"sumhfluo";"sumhfluo";110204;"derived";"decimal";"twohfluo;threehfluo;ninehfluo";"derived formula";"";"twohfluo + threehfluo + ninehfluo";"";"twohfluo + threehfluo + ninehfluo";0;;"twohfluo [µg/L] + threehfluo [µg/L] + ninehfluo [µg/L]";"urine";"µg/L";"mol;crt;sg";"64067"
33563;"sumhmwphthal";"sumhmwphthal";100104;"derived";"decimal";"oxomehp;ohmehp;mehp;cxmepp;mbzp";"derived formula";"";"Calculated sum of metabolites for high molecular weight phthalates";"";"Berekende som van metabolieten voor ftalaten met een hoog molecuulgewicht";;;"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L] + cxmepp [µg/L] + mbzp [µg/L]";"urine";"µg/L";"mol;crt;sg";"64068"
33563;"sumhmwphthal";"sumhmwphthal";100104;"derived";"decimal";"oxomehp;ohmehp;mehp;cxmepp;mbzp";"derived formula";"";"Calculated sum of metabolites for high molecular weight phthalates";"";"Berekende som van metabolieten voor ftalaten met een hoog molecuulgewicht";;;"oxomehp [ng/g] + ohmehp [ng/g] + mehp [ng/g] + cxmepp [ng/g] + mbzp [ng/g]";"nail";"ng/g";"mol;";"64069"
33564;"sumpba";"sumpba";130004;"derived";"decimal";"threepba;fpba";"derived formula";"";"threepba + fpba";"";"threepba + fpba";;;"threepba [µg/L] + fpba [µg/L]";"blood";"µg/L";"mol;";"64092"
33564;"sumpba";"sumpba";130004;"derived";"decimal";"threepba;fpba";"derived formula";"";"threepba + fpba";"";"threepba + fpba";;;"threepba [µg/L] + fpba [µg/L]";"urine";"µg/L";"mol;crt;sg";"64091"
33565;"sumhphetwo";"sumhphetwo";110206;"derived";"decimal";"onehphe;twohphe;threehphe;fourhphe";"derived formula";"";"onehphe + twohphe + threehphe + fourhphe";"";"onehphe + twohphe + threehphe + fourhphe";0;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L]";"urine";"µg/L";"mol;crt;sg";"64071"
33566;"sumlbfourpfas";"sumlbfourpfas";10650;"derived";"decimal";"lbpfoa;lbpfna;lbpfhxs;lbpfos";"derived formula";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";;;"lbpfoa [µg/L] + lbpfna [µg/L] + lbpfhxs [µg/L]s + lbpfos [µg/L]";"blood";"µg/L";"";"64073"
33566;"sumlbfourpfas";"sumlbfourpfas";10650;"derived";"decimal";"lbpfoa;lbpfna;lbpfhxs;lbpfos";"derived formula";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";"";"lbpfoa + lbpfna + lbpfhxs + lbpfos";;;"lbpfoa [µg/L] + lbpfna [µg/L] + lbpfhxs [µg/L]s + lbpfos [µg/L]";"urine";"µg/L";"crt;sg";"64072"
33567;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"urine";"µg/L";"mol;crt;sg";"64097"
33567;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"cord blood";"µg/L";"mol;";"64099"
33567;"sumpfoapfna";"sumpfoapfna";10652;"derived";"decimal";"pfoa;pfna";"derived formula";"";"pfoa + pfna";"";"pfoa + pfna";;;"pfoa [µg/L] + pfna [µg/L]";"blood";"µg/L";"mol;";"64098"
33568;"summidp";"summidp";100106;"derived";"decimal";"ohmidp;cxmidp";"derived formula";"";"ohmidp + cxmidp";"";"ohmidp + cxmidp";;;"ohmidp [µg/L] + cxmidp [µg/L]";"urine";"µg/L";"mol;crt;sg";"64076"
33568;"summidp";"summidp";100106;"derived";"decimal";"ohmidp;cxmidp";"derived formula";"";"ohmidp + cxmidp";"";"ohmidp + cxmidp";;;"ohmidp [ng/g] + cxmidp [ng/g]";"nail";"ng/g";"mol;";"64077"
33569;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"mol;crt;sg";"64104"
33569;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"mol;";"64105"
33569;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"mol;";"64107"
33569;"sumtra";"sumtra";11708;"derived";"decimal";"asthree;asfive;dma;mma";"derived formula";"";"asthree + asfive + dma + mma";"";"asthree + asfive + dma + mma";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"mol;";"64106"
33570;"summinp";"summinp";100107;"derived";"decimal";"mhnp;mcop";"derived formula";"";"mhnp + mcop";"";"mhnp + mcop";;;"mhnp [µg/L] + mcop [µg/L]";"urine";"µg/L";"mol;crt;sg";"64079"
33570;"summinp";"summinp";100107;"derived";"decimal";"mhnp;mcop";"derived formula";"";"mhnp + mcop";"";"mhnp + mcop";;;"mhnp [ng/g] + mcop [ng/g]";"nail";"ng/g";"mol;";"64080"
33571;"sumohcxmehp";"sumohcxmehp";100108;"derived";"decimal";"ohmehp;cxmepp";"derived formula";"";"ohmehp + cxmepp";"";"ohmehp + cxmepp";;;"ohmehp [ng/g] + cxmepp [ng/g]";"nail";"ng/g";"mol;";"64082"
33571;"sumohcxmehp";"sumohcxmehp";100108;"derived";"decimal";"ohmehp;cxmepp";"derived formula";"";"ohmehp + cxmepp";"";"ohmehp + cxmepp";;;"ohmehp [µg/L] + cxmepp [µg/L]";"urine";"µg/L";"mol;crt;sg";"64081"
33572;"sumohnap";"sumohnap";110207;"derived";"decimal";"oneohnap;twoohnap";"derived formula";"";"oneohnap + twoohnap";"";"oneohnap + twoohnap";0;;"oneohnap [µg/L] + twoohnap [µg/L]";"urine";"µg/L";"mol;crt;sg";"64083"
33573;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"mol;";"64101"
33573;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"mol;crt;sg";"64100"
33573;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"mol;";"64103"
33573;"sumtas";"sumtas";11710;"derived";"decimal";"asb;asthree;asfive;dma;mma";"derived formula";"";"asb + asthree + asfive + dma + mma";"";"asb + asthree + asfive + dma + mma";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"mol;";"64102"
33574;"sumohoxomehptwo";"sumohoxomehptwo";100111;"derived";"decimal";"oxomehp;ohmehp;mehp";"derived formula";"";"oxomehp + ohmehp + mehp";"";"oxomehp + ohmehp + mehp";;;"oxomehp [ng/g] + ohmehp [ng/g] + mehp [ng/g]";"nail";"ng/g";"mol;";"64089"
33574;"sumohoxomehptwo";"sumohoxomehptwo";100111;"derived";"decimal";"oxomehp;ohmehp;mehp";"derived formula";"";"oxomehp + ohmehp + mehp";"";"oxomehp + ohmehp + mehp";;;"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L]";"urine";"µg/L";"mol;crt;sg";"64088"
33575;"sumoneninehphe";"sumoneninehphe";110244;"derived";"decimal";"onehphe;ninehphe";"derived formula";"1+9-OH-Phenanthrene";"Sum of 1- and 9-hydroxyphenanthrene";"1+9-OH-Phenanthrene";"Som van 1- and 9-hydroxyphenanthrene";0;;"onehphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"mol;crt;sg";"64090"
33576;"sumtwothreehfluo";"sumtwothreehfluo";110215;"derived";"decimal";"twohfluo;threehfluo";"derived formula";"2+3-OH-Fluorene";"Sum of 2- and 3-hydroxyfluorene";"2+3-OH-Fluorene";"Som van 2- en 3-hydroxyfluorene";0;;"twohfluo [µg/L] + threehfluo [µg/L]";"urine";"µg/L";"mol;crt;sg";"64108"
33577;"sumuslb7pfas";"sumuslb7pfas";10653;"derived";"decimal";"mepfosaa;pfhxs;lbpfoa;pfda;pfunda;lbpfos;pfna";"derived formula";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";;;"mepfosaa [µg/L] + pfhxs [µg/L] + lbpfoa [µg/L] + pfda [µg/L] + pfunda [µg/L] + lbpfos [µg/L] + pfna [µg/L]";"blood";"µg/L";"";"64110"
33577;"sumuslb7pfas";"sumuslb7pfas";10653;"derived";"decimal";"mepfosaa;pfhxs;lbpfoa;pfda;pfunda;lbpfos;pfna";"derived formula";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";"";"mepfosaa + pfhxs + lbpfoa + pfda + pfunda + lbpfos + pfna";;;"mepfosaa [µg/L] + pfhxs [µg/L] + lbpfoa [µg/L] + pfda [µg/L] + pfunda [µg/L] + lbpfos [µg/L] + pfna [µg/L]";"urine";"µg/L";"crt;sg";"64109"
33578;"sdehtm";"sdehtm";100160;"measured";"decimal";"twofourdehtm;onefourdehtm";"measured sum";"";"Measured Sum(twofourdehtm,onefourdehtm)";"";"Gemeten Som(twofourdehtm,onefourdehtm)";;;"twofourdehtm [ng/g] + onefourdehtm [ng/g]";"nail";"ng/g";"";"63974"
33578;"sdehtm";"sdehtm";100160;"measured";"decimal";"twofourdehtm;onefourdehtm";"measured sum";"";"Measured Sum(twofourdehtm,onefourdehtm)";"";"Gemeten Som(twofourdehtm,onefourdehtm)";;;"twofourdehtm [µg/L] + onefourdehtm [µg/L]";"urine";"µg/L";"crt;sg";"63973"
33579;"sdcca";"sdcca";13004;"measured";"decimal";"cdcca;tdcca";"measured sum";"Measured ";"Measured Sum (cis-DCCA, trans-DCCA)";"Gemeten ";"Gemeten Som (cis-DCCA, trans-DCCA)";;;"cdcca [µg/L] + tdcca [µg/L]";"urine";"µg/L";"crt;sg";"63972"
33580;"oneninehphe";"oneninehphe";11244;"measured";"decimal";"onehphe;ninehphe";"measured sum";"Measured 1+9-OH-Phenanthrene";"Measured Sum of 1- and 9-hydroxyphenanthrene";"Gemeten 1+9-OH-Phenanthrene";"Gemeten Som van 1- and 9-hydroxyphenanthrene";0;;"onehphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"crt;sg";"63344"
33581;"stwothreehfluo";"stwothreehfluo";11245;"measured";"decimal";"twohfluo;threehfluo";"measured sum";"Measured 2+3-OH-Fluorene";"Measured Sum of 2- and 3-hydroxyfluorene";"Gemeten 2+3-OH-Fluorene";"Gemeten Som van 2- en 3-hydroxyfluorene";0;;"twohfluo [µg/L] + threehfluo [µg/L]";"urine";"µg/L";"crt;sg";"64043"
33582;"fivehphe";"fivehphe";11360;"measured";"decimal";"onehphe;twohphe;threehphe;fourhphe;ninehphe";"measured sum";"Measured 1 + 2 + 3 + 4 + 9-PHEN";"Measured Sum of 1-, 2-, 3-, 4- and 9- hydroxyphenanthrenes";"Gemeten 1 + 2 + 3 + 4 + 9-PHEN";"Gemeten Som van 1-, 2-, 3-, 4- en 9-hydroxyfenantreen";0;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L] + ninehphe [µg/L]";"urine";"µg/L";"crt;sg";"62655"
33582;"fivehphe";"fivehphe";11360;"measured";"decimal";"onehphe;twohphe;threehphe;fourhphe;ninehphe";"measured sum";"Measured 1 + 2 + 3 + 4 + 9-PHEN";"Measured Sum of 1-, 2-, 3-, 4- and 9- hydroxyphenanthrenes";"Gemeten 1 + 2 + 3 + 4 + 9-PHEN";"Gemeten Som van 1-, 2-, 3-, 4- en 9-hydroxyfenantreen";;;"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L] + ninehphe [µg/L]";"blood";"µg/L";"";"62656"
33583;"pcb196and203";"pcb196and203";15017;"measured";"decimal";"pcb196;pcb203";"measured sum";"Measured ";"Measured Sum of pcb196 and pcb203";"Gemeten ";"Gemeten Som van pcb196 en pcb203";;;"pcb196 [µg/L] + pcb203 [µg/L]";"blood";"µg/L";"lip";"63470"
33583;"pcb196and203";"pcb196and203";15017;"measured";"decimal";"pcb196;pcb203";"measured sum";"Measured ";"Measured Sum of pcb196 and pcb203";"Gemeten ";"Gemeten Som van pcb196 en pcb203";;;"pcb196 [µg/L] + pcb203 [µg/L]";"cord blood";"µg/L";"lip";"63469"
33584;"blackcarbon";"blackcarbon";160001;"measured";"decimal";;"measured";"BC";"Average black carbon load";"BC";"Gemiddelde aantal koolstofdeeltjes";;;"";"urine";"amount/mL";"";"62231"
33584;"blackcarbon";"blackcarbon";160001;"measured";"decimal";;"measured";"BC";"Average black carbon load";"BC";"Gemiddelde aantal koolstofdeeltjes";;;"";"blood";"amount/mL";"";"62230"
33585;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"";"64116"
33585;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"";"64117"
33585;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"";"64115"
33585;"tas";"tas";11512;"measured";"decimal";"asb;asthree;asfive;dma;mma";"measured sum";"Measured As total";"Measured Total arsenic";"Gemeten As totaal";"Gemeten Totaal Arseen";0;;"asb [µg/L] + asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"crt;sg";"64114"
33586;"threeninebaa";"threeninebaa";11350;"measured";"decimal";"hbaa3;hbaa9";"measured sum";"Measured 3-BaA + 9-BaA";"Measured Sum of 3- and 9- hydroxybenz[a]anthracene";"Gemeten 3-BaA + 9-BaA";"Gemeten Som van 3- en 9-hydroxybenz[a]antraceen";0;;"hbaa3 [µg/L] + hbaa9 [µg/L]";"urine";"µg/L";"crt;sg";"64223"
33587;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"blood";"µg/L";"";"64259"
33587;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"cord blood";"µg/L";"";"64260"
33587;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"breast milk";"µg/L";"";"64261"
33587;"tra";"tra";11514;"measured";"decimal";"asthree;asfive;dma;mma";"measured sum";"Measured Tox. rel. As";"Measured Toxicologically relevant arsenic";"Gemeten Tox. rel. As";"Gemeten Toxicologisch relevant arseen";0;;"asthree [µg/L] + asfive [µg/L] + dma [µg/L] + mma [µg/L]";"urine";"µg/L";"crt;sg";"64258"
33588;"dcpu";"dcpu";12513;"measured";"decimal";;"measured";"";"(3,4-dichlorophenyl)urea";"DCPU";"3,4-dichlorophenylurea fungiciden";;;"";"urine";"µg/L";"crt;sg";"62444"
33588;"dcpu";"dcpu";12513;"measured";"decimal";;"measured";"";"(3,4-dichlorophenyl)urea";"DCPU";"3,4-dichlorophenylurea fungiciden";;;"";"blood";"µg/L";"";"62445"
33589;"thiamethoxam";"thiamethoxam";13029;"measured";"decimal";;"measured";"Thiamethoxam";"(NE)-N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide";"Thiamethoxam";"(NE)-N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide";;;"";"urine";"µg/L";"crt;sg";"64214"
33590;"dimetachlor";"dimetachlor";19012;"measured";"decimal";;"measured";"Dimetachlor";"(RS)-2-Chloro-N-(2-ethyl-6-methyl-phenyl)-N-(1-methoxypropan-2-yl)acetamide";"";"(RS)-2-chloor-N-(2-ethyl-6-methyl-fenyl)-N-(1-methoxypropaan-2-yl)aceetamide";;;"";"urine";"µg/L";"crt;sg";"62489"
33591;"cd8plus_perc";"cd8plus_perc";1118;"measured";"decimal";;"measured";"% CD8+";"Percentage (cytotox.) T cells";"% CD8+";"Percentage (cytotox.) T cellen";0;;"";"blood";"%";"";"62326"
33592;"cd4plus_perc";"cd4plus_perc";1117;"measured";"decimal";;"measured";"% CD4+";"Percentage (helper) T cells";"% CD4+";"Percentage (helper) T cellen";0;;"";"blood";"%";"";"62324"
33593;"sevoflurane";"sevoflurane";17002;"measured";"decimal";;"measured";"Sevoflurane";"1,1,1,3,3,3-Hexafluoro-2-(fluoromethoxy)propane";"";"1,1,1,3,3,3-hexafluor-2-(fluormethoxy)propaan";;;"";"urine";"µg/L";"crt;sg";"63984"
33594;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"urine";"µg/L";"crt;sg";"62285"
33594;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"breast milk";"µg/L";"lip";"62283"
33594;"btbpe";"btbpe";10734;"measured";"decimal";;"measured";"BTBPE";"1,2 bis(2,4,6-tribromophenoxy)ethane";"";"1,2-bis(2,4,6-tribroomfenoxy)ethaan";;;"";"blood";"µg/L";"lip";"62284"
33595;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"urine";"µg/L";"crt;sg";"64136"
33595;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"breast milk";"µg/L";"lip";"64135"
33595;"tbmch";"tbmch";10752;"measured";"decimal";;"measured";"1,2,2,2-TBECH";"1,2,2,2-tetrabromoethylcyclohexane";"";"1,2,2,2-tetrabroomethylcyclohexaan";;;"";"blood";"µg/L";"lip";"64137"
33596;"hpcdd";"hpcdd";15051;"measured";"decimal";;"measured";"1,2,3,4,6,7,8-HpCDD";"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin";"";"1,2,3,4,6,7,8-heptachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"62814"
33597;"pcdf131";"pcdf131";16700;"measured";"decimal";;"measured";"1,2,3,4,6,7,8-HpCDF";"1,2,3,4,6,7,8-Heptachlorodibenzofuran";"";"1,2,3,4,6,7,8-heptatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63509"
33598;"pcdf134";"pcdf134";16701;"measured";"decimal";;"measured";"1,2,3,4,7,8,9-HpCDF";"1,2,3,4,7,8,9-Heptachlorodibenzofuran";"";"1,2,3,4,7,8,9-heptatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63510"
33599;"pcdd67";"pcdd67";15053;"measured";"decimal";;"measured";"1,2,3,6,7,8-HxCDD";"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin";"";"1,2,3,4,7,8-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"63502"
33600;"pcdf118";"pcdf118";16702;"measured";"decimal";;"measured";"1,2,3,4,7,8-HxCDF";"1,2,3,4,7,8-Hexatachlorodibenzofuran";"";"1,2,3,4,7,8-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63505"
33601;"pcdd66";"pcdd66";15052;"measured";"decimal";;"measured";"1,2,3,4,7,8-HxCDD";"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin";"";"1,2,3,6,7,8-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"63501"
33602;"pcdf121";"pcdf121";16703;"measured";"decimal";;"measured";"1,2,3,6,7,8-HxCDF";"1,2,3,6,7,8-Hexatachlorodibenzofuran";"";"1,2,3,6,7,8-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63506"
33603;"pcdd70";"pcdd70";15054;"measured";"decimal";;"measured";"1,2,3,7,8,9-HxCDD";"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin";"";"1,2,3,7,8,9-hexachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"63503"
33604;"pcdf124";"pcdf124";16704;"measured";"decimal";;"measured";"1,2,3,7,8,9-HxCDF";"1,2,3,7,8,9-Hexatachlorodibenzofuran";"";"1,2,3,7,8,9-hexatachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63507"
33605;"pecdd";"pecdd";15055;"measured";"decimal";;"measured";"1,2,3,7,8-PeCDD";"1,2,3,7,8-Pentachlorodibenzo-p-dioxin";"";"1,2,3,7,8-pentachloordibenzo-p-dioxine";;;"";"blood";"µg/L";"lip";"63522"
33606;"pcdf94";"pcdf94";16705;"measured";"decimal";;"measured";"1,2,3,7,8-PeCDF";"1,2,3,7,8-Pentachlorodibenzofuran";"";"1,2,3,7,8-pentachloordibenzofuran";;;"";"blood";"µg/L";"lip";"63513"
33607;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"blood";"µg/L";"lip";"64129"
33607;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"breast milk";"µg/L";"lip";"64131"
33607;"tbco";"tbco";10750;"measured";"decimal";;"measured";"TBCO";"1,2,5,6-tetrabromocyclooctane";"";"1,2,5,6-tetrabroomcyclooctaan";;;"";"urine";"µg/L";"crt;sg";"64130"
33608;"onetwodhp";"onetwodhp";11352;"measured";"decimal";;"measured";"";"1,2-DHP";"";"1,2-DHP";0;;"";"urine";"µg/L";"crt;sg";"63346"
33609;"dihphediol";"dihphediol";11231;"measured";"decimal";;"measured";"1,2-DiPHEdiol";"1,2-Dihydrophenanthrene-1,2-diol";"";"1,2-dihydrofenantreen-1,2-diol";0;;"";"urine";"µg/L";"crt;sg";"62488"
33610;"onetwohphe";"onetwohphe";11353;"measured";"decimal";;"measured";"1,2-DHP";"1,2-Dihydroxyphenanthrene";"";"1,2-Dihydroxyfenantreen";0;;"";"urine";"µg/L";"crt;sg";"63347"
33611;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"urine";"µg/L";"crt;sg";"62547"
33611;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"breast milk";"µg/L";"lip";"62548"
33611;"dpte";"dpte";10719;"measured";"decimal";;"measured";"DPTE";"1,3,5-Tribromo-2-(2,3-dibromopropyl)benzene";"";"1,3,5-tribroom-2-(2,3-dibroompropyl)benzeen";;;"";"blood";"µg/L";"lip";"62546"
33612;"onefourdehtm";"onefourdehtm";10144;"measured";"decimal";;"measured";"1,4-DEHTM";"1,4-di-(2-ethylhexyl) trimellitate";"";"1,4-di-(2-ethylhexyl)trimellitaat";;;"";"urine";"µg/L";"crt;sg";"63340"
33612;"onefourdehtm";"onefourdehtm";10144;"measured";"decimal";;"measured";"1,4-DEHTM";"1,4-di-(2-ethylhexyl) trimellitate";"";"1,4-di-(2-ethylhexyl)trimellitaat";;;"";"nail";"ng/g";"";"63341"
33613;"dcpmu";"dcpmu";12512;"measured";"decimal";;"measured";"";"1-(3,4-dichlorophenyl)-3-methylurea";"DCPMU";"1-(3,4-dichlorophenyl)-3-methylurea , desmethyl diuron";;;"";"urine";"µg/L";"crt;sg";"62442"
33613;"dcpmu";"dcpmu";12512;"measured";"decimal";;"measured";"";"1-(3,4-dichlorophenyl)-3-methylurea";"DCPMU";"1-(3,4-dichlorophenyl)-3-methylurea , desmethyl diuron";;;"";"blood";"µg/L";"";"62443"
33614;"ippmu";"ippmu";19016;"measured";"decimal";;"measured";"IPPMU";"1-(4-Isopropylphenyl)-3-methylurea";"";"1-(4-isopropylfenyl)-3-methylureum";;;"";"urine";"µg/L";"crt;sg";"62848"
33615;"diohnap";"diohnap";11200;"measured";"decimal";;"measured";"1,2-NAPH";"1-,2-dihydroxynaphthalene";"";"1-,2-dihydroxynaftaleen";0;;"";"urine";"µg/L";"crt;sg";"62490"
33616;"clothianidin";"clothianidin";13032;"measured";"decimal";;"measured";"Clothianidin";"1-[(2-chloro-1,3-thiazol-5-yl)methyl]-3-methyl-2-nitroguanidine";"Clothianidin";"1-[(2-chloro-1,3-thiazol-5-yl)methyl]-3-methyl-2-nitroguanidine";;;"";"urine";"µg/L";"crt;sg";"62361"
